epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
0,0.6654891967773438,0.6637067794799805,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",304.37671971321106
1,0.662264347076416,0.6604245901107788,9.5668556241435e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.83253979682922
2,0.6582401394844055,0.655558168888092,9.152473467111122e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.59922480583191
3,0.6515872478485107,0.6456626057624817,8.75603927852353e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.89376306533813
4,0.6373547315597534,0.6241862177848816,8.376776349905413e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.18151450157166
5,0.6035453081130981,0.5694716572761536,8.013941624085419e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.27378535270691
6,0.5195444822311401,0.44501522183418274,7.66682205721736e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.02851891517639
7,0.38026005029678345,0.33192571997642517,7.33473825675901e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.4769823551178
8,0.3102028965950012,0.31258052587509155,7.0170381150092e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.83507895469666
9,0.30678412318229675,0.3086215853691101,6.713099537591916e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.16668581962585
10,0.30249524116516113,0.30709004402160645,6.422325441235444e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.72176790237427
11,0.30364471673965454,0.30624303221702576,6.144146027509123e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.32943844795227
12,0.29962921142578125,0.3056454360485077,5.878016054339241e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.93745589256287
13,0.30030617117881775,0.30517104268074036,5.62341347176698e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.06683421134949
14,0.30066627264022827,0.3047752380371094,5.379838512453716e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.09995079040527
15,0.29745936393737793,0.30444198846817017,5.146813691681018e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.09858012199402
16,0.2989319860935211,0.3041684329509735,4.923882443108596e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.33082270622253
17,0.29586952924728394,0.3039378821849823,4.710607754532248e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.3947377204895
18,0.3010198771953583,0.3037410378456116,4.506570348894456e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.24507689476013
19,0.29720649123191833,0.30357447266578674,4.3113709580211435e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.52114391326904
20,0.2963218092918396,0.3034363389015198,4.124626229895512e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.82076811790466
21,0.29966577887535095,0.30332401394844055,3.945970547647448e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.97060370445251
22,0.29960083961486816,0.303230345249176,3.77505330106942e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",106.96148490905762
23,0.2997097373008728,0.3031512498855591,3.611538886616472e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.61233258247375
24,0.29835397005081177,0.3030857741832733,3.4551073895272566e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.08037042617798
25,0.29430824518203735,0.3030296862125397,3.305451400592574e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.21020436286926
26,0.30113887786865234,0.30298224091529846,3.1622776077711023e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.25295448303223
27,0.2956175208091736,0.3029428720474243,3.025305431947345e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",107.27053785324097
