epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
27,0.2952266037464142,0.30252110958099365,2.7283333110972308e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.05204224586487
28,0.29796892404556274,0.302512526512146,2.8942660719621927e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",164.65123629570007
29,0.2971222996711731,0.3025059103965759,3.070290767936967e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",164.4854965209961
30,0.2950848937034607,0.3024982810020447,3.25702058034949e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.38115620613098
31,0.29552632570266724,0.3024848401546478,3.455107435001992e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",187.8368799686432
32,0.29504626989364624,0.30247175693511963,3.665241092676297e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",164.73017263412476
33,0.29631951451301575,0.3024471402168274,3.888155333697796e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.04711508750916
34,0.29892227053642273,0.3023933172225952,4.124626502743922e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",164.97415804862976
35,0.3009168803691864,0.3022960424423218,4.3754793296102434e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.03925395011902
36,0.29278793931007385,0.3021295964717865,4.641588748199865e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.19286251068115
37,0.2968929708003998,0.3006935715675354,4.9238828069064766e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",164.5656681060791
38,0.32996925711631775,0.30069249868392944,5.223345215199515e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.48731207847595
39,0.2938432991504669,0.30187469720840454,5.541020436794497e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.17917585372925
40,0.2983781695365906,0.2923140227794647,5.8780162362381816e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.00712490081787
41,0.22178027033805847,0.15956594049930573,6.235507316887379e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.28614711761475
42,0.11323133856058121,0.0732206180691719,6.614740414079279e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.08230304718018
43,0.07131505757570267,0.05827554687857628,7.01703829690814e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.45584201812744
44,0.05572204664349556,0.05305447429418564,7.443803042406216e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.19230818748474
45,0.04763837903738022,0.04637220501899719,7.896522583905607e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.62148141860962
46,0.04130597040057182,0.03996642306447029,8.376776531804353e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.81680870056152
47,0.03789018839597702,0.03741537779569626,8.886238356353715e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.20956110954285
48,0.034924350678920746,0.034121233969926834,9.426684846403077e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.3954894542694
49,0.03227285295724869,0.03813357278704643,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.09341669082642
50,0.03398018330335617,0.035307418555021286,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.89279508590698
51,0.03081303834915161,0.03171202167868614,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.27859807014465
52,0.029104148969054222,0.03050454519689083,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.80688095092773
53,0.029045959934592247,0.03076360747218132,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.6657452583313
54,0.027678614482283592,0.02921142242848873,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.3731529712677
55,0.02729555033147335,0.02980898879468441,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.889573097229
56,0.02761607989668846,0.028469307348132133,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.37187123298645
57,0.026567187160253525,0.028717536479234695,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.980708360672
58,0.025920188054442406,0.027821870520710945,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.16712617874146
59,0.027182791382074356,0.027769215404987335,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",166.3654499053955
60,0.026250576600432396,0.030013056471943855,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.62166833877563
61,0.028084730729460716,0.031477946788072586,9.617248724680394e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.16162180900574
62,0.027732545509934425,0.02758355438709259,9.249147115042433e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.47149562835693
63,0.02576366625726223,0.027209138497710228,8.895134669728577e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.97825622558594
64,0.0250542052090168,0.027471717447042465,8.554672240279615e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.5618541240692
65,0.025055889040231705,0.02696792595088482,8.227241050917655e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.75800824165344
66,0.024389514699578285,0.0272383950650692,7.912342698546126e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.54465198516846
67,0.02513974905014038,0.026652755215764046,7.609496969962493e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.14921402931213
68,0.02500099316239357,0.02775936760008335,7.318242569454014e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.02956128120422
69,0.024114415049552917,0.02680245041847229,7.038135663606226e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.5620892047882
70,0.02456216886639595,0.026554284617304802,6.768749881302938e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.9232153892517
71,0.02439887449145317,0.026590747758746147,6.50967558613047e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.83863186836243
72,0.02494170144200325,0.02663915418088436,6.26051623839885e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.1791889667511
73,0.02502744272351265,0.02638639137148857,6.020894579705782e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.3956687450409
74,0.025439748540520668,0.02665974386036396,5.790443901787512e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.51643061637878
75,0.025065679103136063,0.02624734304845333,5.5688138672849163e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",166.01395225524902
76,0.02400464192032814,0.02687044069170952,5.355666871764697e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.4649076461792
77,0.024616632610559464,0.026072582229971886,5.150678043719381e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.33630919456482
78,0.025282379239797592,0.02617829293012619,4.95353524456732e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.41622829437256
79,0.02416439726948738,0.026786677539348602,4.763937977259047e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.66871309280396
80,0.024999037384986877,0.025991683825850487,4.5815977500751615e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",166.33484745025635
81,0.024205943569540977,0.026156309992074966,4.4062362576369196e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.6613495349884
82,0.02384953573346138,0.025969162583351135,4.237587199895643e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.4534831047058
83,0.023516476154327393,0.026083752512931824,4.0753930079517886e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.10200095176697
84,0.02364676259458065,0.025922510772943497,3.919406663044356e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.5800416469574
85,0.02387513592839241,0.02600684203207493,3.769390968955122e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.5548894405365
86,0.02362273633480072,0.02578034996986389,3.625117096817121e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",166.20515084266663
87,0.024076098576188087,0.025764839723706245,3.4863653127104044e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.28412127494812
88,0.023541521281003952,0.02595062181353569,3.3529242500662804e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.7532467842102
89,0.02438272535800934,0.025744587182998657,3.2245905458694324e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",166.23085069656372
90,0.023204337805509567,0.02579967863857746,3.1011688406579196e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.6010627746582
91,0.022933248430490494,0.02573915757238865,2.982471232826356e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.4637327194214
92,0.023872429504990578,0.02588646300137043,2.8683167329290882e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.0695354938507
93,0.024273458868265152,0.02612966299057007,2.758531627478078e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.38110256195068
94,0.024090420454740524,0.026234351098537445,2.6529483875492588e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.42885828018188
95,0.023260483518242836,0.02592635713517666,2.5514065782772377e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.18498611450195
96,0.023584794253110886,0.025859270244836807,2.4537510398658924e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.4613959789276
97,0.024195637553930283,0.02589164488017559,2.3598335246788338e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.6688425540924
98,0.023514732718467712,0.025785693898797035,2.269510514452122e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.22013235092163
99,0.023618485778570175,0.02570008672773838,2.1826446754857898e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.5068075656891
100,0.023349300026893616,0.025787321850657463,2.099103767250199e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.70805191993713
101,0.023381579667329788,0.02566360868513584,2.018760278588161e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",166.09789419174194
102,0.023105451837182045,0.025611279532313347,1.9414919734117575e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.70745539665222
103,0.02429930306971073,0.025585807859897614,1.8671811631065793e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.59486031532288
104,0.024558711796998978,0.025707239285111427,1.7957145246327855e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.46346473693848
105,0.024375081062316895,0.025807704776525497,1.726983282424044e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.54816508293152
106,0.023470956832170486,0.025838177651166916,1.6608828445896506e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.70708394050598
107,0.023667797446250916,0.025524310767650604,1.597312257217709e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.9508273601532
108,0.024136433377861977,0.025593385100364685,1.5361749319708906e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.28993797302246
109,0.023350542411208153,0.025522056967020035,1.4773776456422638e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.44962692260742
110,0.02356991544365883,0.025734450668096542,1.420830813003704e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.6635570526123
111,0.02314435876905918,0.02555033750832081,1.3664483049069531e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.90130639076233
112,0.023122185841202736,0.025661321356892586,1.31414735733415e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.1805260181427
113,0.024238085374236107,0.025450117886066437,1.2638482075999491e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.1552472114563
114,0.024522345513105392,0.025492651388049126,1.2154742762504611e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.67621159553528
115,0.023083826526999474,0.02564813569188118,1.1689518032653723e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.3287432193756
116,0.022729486227035522,0.025486385449767113,1.1242100299568847e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.56810355186462
117,0.023483317345380783,0.025581063702702522,1.0811807442223653e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.44004368782043
118,0.02240435779094696,0.025429513305425644,1.0397984624432866e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",165.6329231262207
119,0.023820647969841957,0.025527313351631165,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.22708296775818
120,0.023380914703011513,0.02554277330636978,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.52644872665405
121,0.023341139778494835,0.025447387248277664,1.128837902797386e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.5992932319641
122,0.023147523403167725,0.02544628269970417,1.2742750186589547e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.75841569900513
123,0.023611927404999733,0.025539077818393707,1.4384499081643298e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.19660019874573
124,0.023061459884047508,0.025492114946246147,1.6237767340498976e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.4854896068573
125,0.023216644302010536,0.025479447096586227,1.8329807062400505e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.77555108070374
126,0.023650070652365685,0.025322850793600082,2.069138099614065e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",164.72403264045715
127,0.02360585331916809,0.02538590505719185,2.335721546842251e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.35131525993347
128,0.023134320974349976,0.02570401132106781,2.6366509700892493e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.6788809299469
129,0.023817459121346474,0.02570105716586113,2.976351424877066e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.68927454948425
130,0.023814525455236435,0.026258256286382675,3.359818219905719e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.484947681427
131,0.023163219913840294,0.02549045905470848,3.79269004042726e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.4498062133789
132,0.02387571707367897,0.025353634729981422,4.281332439859398e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.70634078979492
133,0.022770550101995468,0.02547064796090126,4.8329300625482574e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.76851201057434
134,0.023809771984815598,0.0266045443713665,5.455594873637892e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.65337944030762
135,0.024171721190214157,0.025778312236070633,6.158481846796349e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.4731421470642
136,0.024333512410521507,0.025409730151295662,6.951927935006097e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",163.4855341911316
137,0.02305140718817711,0.025804730132222176,7.8475997725036e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.56479120254517
138,0.0258183516561985,0.025562236085534096,8.85866757016629e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.72439408302307
139,0.023359347134828568,0.025858523324131966,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.77694010734558
140,0.024117887020111084,0.027004210278391838,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",164.0622856616974
141,0.02348173037171364,0.025447167456150055,9.617248724680394e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.8171350955963
142,0.022907039150595665,0.025705961510539055,9.249147115042433e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",162.8521888256073
