epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
0,0.581743061542511,0.675514280796051,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",293.52184319496155
1,0.5675534605979919,0.6917835474014282,1.1787686162278987e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",46.70857000350952
2,0.551575243473053,0.6995866894721985,1.3894955372961704e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",46.80891299247742
3,0.5342202186584473,0.6830162405967712,1.6378937289118767e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.393086671829224
4,0.5118881464004517,0.6191664338111877,1.9306977264932357e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.45445108413696
5,0.4875241219997406,0.546866774559021,2.275845872645732e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.82318449020386
6,0.4585859179496765,0.48979857563972473,2.682695776456967e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.325053453445435
7,0.4259029030799866,0.4326874911785126,3.162277789670043e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.0596866607666
8,0.39371925592422485,0.3761669397354126,3.7275938666425645e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.4190616607666
9,0.3616437315940857,0.35730451345443726,4.393970448290929e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.022971391677856
10,0.3275154232978821,0.36415308713912964,5.179474828764796e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.573060035705566
11,0.29477405548095703,0.37848567962646484,6.105402280809358e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.597718238830566
12,0.2626599669456482,0.37338897585868835,7.196857040980831e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.92106318473816
13,0.2337569296360016,0.34802329540252686,8.483428973704576e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",50.271721601486206
14,0.2083166539669037,0.3086758852005005,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.88960671424866
15,0.18354201316833496,0.2639376223087311,0.00011787686526076868,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.74447703361511
16,0.1623132824897766,0.23438158631324768,0.00013894954463467002,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.76847815513611
17,0.1440916508436203,0.22882670164108276,0.00016378937289118767,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.98318934440613
18,0.12855733931064606,0.23785939812660217,0.00019306977628730237,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.71956825256348
19,0.1119338646531105,0.26528996229171753,0.000227584590902552,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.81900358200073
20,0.09959443658590317,0.2997910976409912,0.00026826959219761193,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.711403369903564
21,0.08768898993730545,0.28323858976364136,0.0003162277571391314,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.78131294250488
22,0.07920286804437637,0.2316114604473114,0.000372759357560426,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.80973768234253
23,0.06958948075771332,0.20582057535648346,0.00043939705938100815,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.878727436065674
24,0.06277056783437729,0.18421858549118042,0.0005179474828764796,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.83391070365906
25,0.05499574542045593,0.1627400517463684,0.0006105402135290205,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.27447700500488
26,0.05054638534784317,0.14021310210227966,0.0007196856895461679,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.143354415893555
27,0.045110926032066345,0.1257893145084381,0.0008483428973704576,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.78072166442871
28,0.04166780784726143,0.0977831557393074,0.0010000000474974513,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.2698814868927
29,0.037640102207660675,0.08595523238182068,0.0010000000474974513,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.418473958969116
30,0.0352763757109642,0.07661380618810654,0.0008858668152242899,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.2550413608551
31,0.03280755132436752,0.06823541969060898,0.0007847599918022752,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.8857536315918
32,0.03254220634698868,0.06464312225580215,0.0006951927789486945,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.27268624305725
33,0.0313531793653965,0.05908048152923584,0.0006158482283353806,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",50.05602955818176
34,0.030797919258475304,0.05792118236422539,0.0005455594509840012,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.933274030685425
35,0.030630003660917282,0.05499023571610451,0.0004832930280826986,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.33079767227173
36,0.0289760772138834,0.052278801798820496,0.00042813323670998216,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.80770182609558
37,0.02893023192882538,0.05203431472182274,0.0003792690113186836,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.665245056152344
38,0.02860262058675289,0.04680411517620087,0.00033598183654248714,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.90289664268494
39,0.02844843827188015,0.0460687018930912,0.00029763515340164304,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.57197451591492
40,0.028093690052628517,0.04623505845665932,0.00026366510428488255,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.789963245391846
41,0.02779390476644039,0.042514123022556305,0.0002335721510462463,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.2045693397522
42,0.02798839844763279,0.041503988206386566,0.00020691381359938532,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",50.07155632972717
43,0.02776006981730461,0.040688656270504,0.00018329807789996266,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.861162424087524
44,0.02735067531466484,0.03924911469221115,0.00016237767704296857,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.52240014076233
45,0.02742227353155613,0.037980519235134125,0.00014384498354047537,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",50.171698570251465
46,0.027150582522153854,0.03682989254593849,0.00012742749822791666,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.697532176971436
47,0.027320701628923416,0.036093343049287796,0.0001128837902797386,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",50.33796286582947
48,0.027128005400300026,0.03526894748210907,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.798259973526
49,0.027034291997551918,0.0342431403696537,8.85866757016629e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.760931730270386
50,0.026900464668869972,0.03356761857867241,7.8475997725036e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.95417046546936
51,0.026542535051703453,0.03288012370467186,6.951927935006097e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.2307550907135
52,0.02635345235466957,0.03222115710377693,6.158481846796349e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.77763915061951
53,0.02686137892305851,0.03168194741010666,5.455594873637892e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.090330600738525
