epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
44,0.03541862964630127,0.036297328770160675,5.0970287702511996e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.81328201293945
45,0.0354216992855072,0.03609788045287132,4.8186659114435315e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.26926517486572
46,0.034519121050834656,0.03610846772789955,4.555505438474938e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.83939051628113
47,0.035327278077602386,0.03535614162683487,4.3067171645816416e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.64940452575684
48,0.03444315493106842,0.03512684628367424,4.07151565013919e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.87232303619385
49,0.03386826068162918,0.03494971618056297,3.8491591112688184e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.86488270759583
50,0.03325730934739113,0.034880973398685455,3.6389461456565186e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.9813437461853
51,0.033395420759916306,0.03458124026656151,3.4402131859678775e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.17124581336975
52,0.032585181295871735,0.03510827198624611,3.252333772252314e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.52841424942017
53,0.03364402800798416,0.03425406292080879,3.0747149139642715e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.69340825080872
54,0.03227135166525841,0.034036364406347275,2.906796544266399e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.25917220115662
55,0.03278915584087372,0.034178268164396286,2.7480484277475625e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.89137077331543
56,0.03262528404593468,0.03394947573542595,2.5979701604228467e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.10440802574158
57,0.031929805874824524,0.03391510620713234,2.4560878955526277e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.13533854484558
58,0.032469168305397034,0.03384474292397499,2.3219541617436334e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.91285514831543
59,0.03285520523786545,0.03341854736208916,2.1951460439595394e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.155198097229
60,0.03183361142873764,0.03327088803052902,2.075263182632625e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.71427416801453
61,0.03293255344033241,0.03312801197171211,1.9619274098658934e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.61913895606995
62,0.032535113394260406,0.033088844269514084,1.8547811123426072e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.33701086044312
63,0.03161199390888214,0.03317572921514511,1.753486503730528e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.4104700088501
64,0.0315638892352581,0.033393025398254395,1.6577238056925125e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.05946373939514
65,0.031148020178079605,0.032993629574775696,1.567191065987572e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.3870267868042
66,0.030967051163315773,0.03297336399555206,1.4816025213804096e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.27095103263855
67,0.0317608043551445,0.032797373831272125,1.4006881428940687e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.59238934516907
68,0.03043144941329956,0.03311556205153465,1.3241928172647022e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.74902153015137
69,0.030722368508577347,0.03293522819876671,1.251874982699519e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.2842071056366
70,0.03100418485701084,0.03259626403450966,1.183506719826255e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.2837610244751
71,0.03098527528345585,0.032747190445661545,1.1188722055521794e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.17534875869751
72,0.03143531084060669,0.03254926949739456,1.0577675311651547e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.36579084396362
73,0.03125835210084915,0.03248082101345062,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.50399470329285
74,0.03140071779489517,0.03259146213531494,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",73.47999477386475
75,0.030252110213041306,0.03240441530942917,1.1158839697600342e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.2137861251831
76,0.03245487064123154,0.03226545453071594,1.2451971088012215e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.70841860771179
77,0.030402719974517822,0.032224614173173904,1.3894955372961704e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.18523001670837
78,0.0314323827624321,0.032202646136283875,1.550515844428446e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.49402976036072
79,0.03181598708033562,0.032141417264938354,1.7301957996096462e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.42557978630066
80,0.030945267528295517,0.03211013600230217,1.9306977264932357e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.58607840538025
81,0.029782745987176895,0.03241804614663124,2.1544346964219585e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.0147659778595
82,0.030095970258116722,0.03249916061758995,2.4040991775109433e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",79.18406534194946
83,0.029921555891633034,0.03190239518880844,2.682695776456967e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.52274417877197
84,0.03025919757783413,0.03174161911010742,2.9935772545286454e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.6434531211853
85,0.030472364276647568,0.03162066265940666,3.340484909131192e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.29227089881897
86,0.029640382155776024,0.03250691294670105,3.7275938666425645e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.32133197784424
87,0.030161991715431213,0.031489867717027664,4.159562013228424e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.61071825027466
88,0.030668968334794044,0.03179401159286499,4.641588748199865e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.26712322235107
89,0.02915947139263153,0.03149993345141411,5.179474828764796e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.67965054512024
90,0.03092082217335701,0.031160395592451096,5.7796929468167946e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.67229104042053
91,0.031392090022563934,0.031061546877026558,6.449467036873102e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.82421278953552
92,0.03198104351758957,0.034167684614658356,7.196857040980831e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.51363134384155
93,0.03107680007815361,0.03134530410170555,8.030857134144753e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.19447660446167
94,0.029587775468826294,0.031006228178739548,8.961505227489397e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.78775072097778
95,0.02903563901782036,0.030758559703826904,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.3653404712677
96,0.02933007851243019,0.030738582834601402,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.0957019329071
97,0.028374161571264267,0.030173197388648987,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.90357518196106
98,0.028468143194913864,0.02996114082634449,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",77.87873029708862
99,0.02945145033299923,0.03135044872760773,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.02346897125244
100,0.027877116575837135,0.030080845579504967,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.80827951431274
101,0.02803119644522667,0.02961474098265171,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.6968469619751
102,0.028244081884622574,0.030399030074477196,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.39520001411438
103,0.02894972264766693,0.029412589967250824,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.01897549629211
104,0.028622424229979515,0.029742278158664703,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.15271353721619
105,0.027753058820962906,0.030538514256477356,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.42196559906006
106,0.027654364705085754,0.029101362451910973,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.9144926071167
107,0.02796095609664917,0.03148871287703514,9.453872917219996e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.38560175895691
108,0.027397777885198593,0.028825484216213226,8.93757096491754e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.87934589385986
109,0.026706183329224586,0.029692497104406357,8.449466258753091e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.87083315849304
110,0.026970326900482178,0.02986733801662922,7.988017750903964e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.97720456123352
111,0.027371589094400406,0.028726767748594284,7.551770249847323e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.45173215866089
112,0.028544669970870018,0.02927473746240139,7.139347871998325e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.2735002040863
113,0.02671605721116066,0.028579749166965485,6.749448220944032e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.50045323371887
114,0.026591259986162186,0.02854059264063835,6.38084311503917e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.40079069137573
115,0.025800928473472595,0.029306264594197273,6.0323676734697074e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.21336269378662
116,0.026627015322446823,0.02863425202667713,5.702923590433784e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.19570875167847
117,0.025752630084753036,0.028343938291072845,5.391471495386213e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.380624294281
118,0.026800179854035378,0.02854236587882042,5.0970287702511996e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.18938517570496
119,0.0263375137001276,0.02835356444120407,4.8186659114435315e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.09324836730957
120,0.025789817795157433,0.02876189909875393,4.555505438474938e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.37106657028198
121,0.026928195729851723,0.02817581780254841,4.3067171645816416e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.48936128616333
122,0.02556627057492733,0.0286395326256752,4.07151565013919e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.40086483955383
123,0.025971930474042892,0.02818010374903679,3.8491591112688184e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.06549453735352
124,0.026507925242185593,0.028096580877900124,3.6389461456565186e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.9900541305542
125,0.026342246681451797,0.028187071904540062,3.4402131859678775e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.4653754234314
126,0.026246050372719765,0.02863672934472561,3.252333772252314e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.12444829940796
127,0.02631531096994877,0.028340930119156837,3.0747149139642715e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.53186440467834
128,0.02662140503525734,0.028102213516831398,2.906796544266399e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.72169375419617
129,0.025876929983496666,0.028037507086992264,2.7480484277475625e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.78587818145752
130,0.025709986686706543,0.028196748346090317,2.5979701604228467e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.43972826004028
131,0.026118729263544083,0.02839667908847332,2.4560878955526277e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.00568175315857
132,0.026119714602828026,0.0280004795640707,2.3219541617436334e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.58703112602234
133,0.02641751803457737,0.02790500409901142,2.1951460439595394e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",76.15133833885193
134,0.025751108303666115,0.02819010801613331,2.075263182632625e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.36770153045654
135,0.026606526225805283,0.02794613130390644,1.9619274098658934e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.48882746696472
136,0.026531968265771866,0.027852162718772888,1.8547811123426072e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.73097014427185
137,0.026276227086782455,0.028237521648406982,1.753486503730528e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.5169186592102
138,0.025291865691542625,0.02793779969215393,1.6577238056925125e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.64229369163513
139,0.02619137242436409,0.027841685339808464,1.567191065987572e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.9504828453064
140,0.02498401701450348,0.028175150975584984,1.4816025213804096e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.51435112953186
141,0.026009365916252136,0.028005173429846764,1.4006881428940687e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.12237668037415
142,0.025994518771767616,0.0278615765273571,1.3241928172647022e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.58146715164185
143,0.025825699791312218,0.02809499017894268,1.251874982699519e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.61286520957947
144,0.025569448247551918,0.02796218916773796,1.183506719826255e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.04844236373901
145,0.026416953653097153,0.02780930884182453,1.1188722055521794e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.05749011039734
146,0.025420650839805603,0.027902062982320786,1.0577675311651547e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",74.37743306159973
147,0.025813113898038864,0.027908649295568466,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",75.35921597480774
