epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
0,0.6644260287284851,0.6627110838890076,9.999999747378752e-06,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",259.9098632335663
1,0.6608416438102722,0.658187985420227,1.2115276149415877e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",47.96438026428223
2,0.6550790071487427,0.6501716375350952,1.4677993021905422e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.42611575126648
3,0.6443352103233337,0.6352128386497498,1.778279329300858e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.29564595222473
4,0.6240403056144714,0.6074016094207764,2.1544346964219585e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.69481182098389
5,0.58763188123703,0.5609963536262512,2.6101572075276636e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.79639554023743
6,0.5406638979911804,0.5182192921638489,3.162277789670043e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.61510753631592
7,0.4866560101509094,0.44120457768440247,3.831186768366024e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.557230710983276
8,0.37247413396835327,0.3141145706176758,4.641588748199865e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.61127591133118
9,0.3068411946296692,0.30928003787994385,5.62341338081751e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.43783950805664
10,0.302516371011734,0.30716899037361145,6.812920764787123e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.71244287490845
11,0.30317044258117676,0.30505529046058655,8.2540420407895e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.944392919540405
12,0.29809799790382385,0.30402469635009766,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.25446820259094
13,0.29855233430862427,0.3034957945346832,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.014923095703125
14,0.2990049421787262,0.3031623363494873,9.54095448832959e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.99804067611694
15,0.29590827226638794,0.3028959035873413,9.102981857722625e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.91319918632507
16,0.2973480224609375,0.30262550711631775,8.685113425599411e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.79086756706238
17,0.2940429151058197,0.30146849155426025,8.286428055725992e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.62043309211731
18,0.2954511046409607,0.29599592089653015,7.906043174443766e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.515860080718994
19,0.2889457643032074,0.2931368350982666,7.54311986383982e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",48.76544547080994
20,0.28509801626205444,0.28854167461395264,7.196857040980831e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",49.00426197052002
