epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
44,0.018246596679091454,0.03526530787348747,0.00016237767704296857,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.9825830459595
45,0.0194232314825058,0.031957849860191345,0.00018329807789996266,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.3709979057312
46,0.01993672549724579,0.031583383679389954,0.00020691381359938532,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.36246943473816
47,0.019306931644678116,0.03218115121126175,0.0002335721510462463,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",272.9795489311218
48,0.01985829509794712,0.029653513804078102,0.00026366510428488255,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.1175379753113
49,0.01926420070230961,0.02941945381462574,0.00029763515340164304,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.44614458084106
50,0.019959542900323868,0.02859153412282467,0.00033598183654248714,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.32522416114807
51,0.019291728734970093,0.028763897716999054,0.0003792690113186836,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.8974153995514
52,0.01975882425904274,0.027363436296582222,0.00042813323670998216,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.9719169139862
53,0.01837034896016121,0.02398611232638359,0.0004832930280826986,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.95630955696106
54,0.02036280557513237,0.026999756693840027,0.0005455594509840012,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.0528099536896
55,0.020771443843841553,0.02527342550456524,0.0006158482283353806,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.7843861579895
56,0.020108023658394814,0.024963609874248505,0.0006951927789486945,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",272.92755341529846
57,0.01944628916680813,0.024102186784148216,0.0007847599918022752,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.44166564941406
58,0.018736425787210464,0.024155020713806152,0.0008858668152242899,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.62367153167725
59,0.018055954948067665,0.023067351430654526,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.4099168777466
60,0.020599087700247765,0.024364715442061424,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",272.6416244506836
61,0.01984090730547905,0.024167679250240326,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6091890335083
62,0.019587654620409012,0.02060551941394806,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.2588760852814
63,0.019222399219870567,0.021025525406003,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.8331677913666
64,0.020549606531858444,0.021619101986289024,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",272.65122294425964
65,0.018165480345487595,0.020259803161025047,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",278.20650815963745
66,0.01863713562488556,0.02174188196659088,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.00487518310547
67,0.018521348014473915,0.01998903788626194,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.65623140335083
68,0.02009843848645687,0.020312393084168434,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.47699427604675
69,0.01840120181441307,0.020384619012475014,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.2060945034027
70,0.01907620206475258,0.02048383839428425,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.19824862480164
71,0.01891026273369789,0.021418234333395958,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.9872715473175
72,0.01798510178923607,0.020805122330784798,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.7807414531708
73,0.018583232536911964,0.020078573375940323,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.4437186717987
74,0.018471609801054,0.02053600177168846,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.0468180179596
75,0.018849078565835953,0.02315383590757847,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.2349214553833
76,0.01972825825214386,0.021138425916433334,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.2789716720581
77,0.01878371275961399,0.020098976790905,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.4213125705719
78,0.019020671024918556,0.019912272691726685,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.54840636253357
79,0.01832311786711216,0.019564472138881683,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.34263849258423
80,0.018577858805656433,0.020082702860236168,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.3060884475708
81,0.01885143853724003,0.021110162138938904,0.0008858668152242899,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.0950276851654
82,0.01744593121111393,0.01961497962474823,0.0007847599918022752,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.991824388504
83,0.018788281828165054,0.01991070806980133,0.0006951927789486945,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.42796778678894
84,0.01848706230521202,0.02001143805682659,0.0006158482283353806,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6108458042145
85,0.019144857302308083,0.019403357058763504,0.0005455594509840012,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.01750087738037
86,0.018006304278969765,0.019582532346248627,0.0004832930280826986,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.08542466163635
87,0.01895960234105587,0.019315261393785477,0.00042813323670998216,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.8802869319916
88,0.01830696500837803,0.020124368369579315,0.0003792690113186836,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.49552488327026
89,0.018087709322571754,0.019699852913618088,0.00033598183654248714,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.4637942314148
90,0.018191194161772728,0.019976690411567688,0.00029763515340164304,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.4638772010803
91,0.018817340955138206,0.019346125423908234,0.00026366510428488255,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.3303713798523
92,0.017709586769342422,0.019740596413612366,0.0002335721510462463,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.85070157051086
93,0.018073543906211853,0.020166900008916855,0.00020691381359938532,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.5577726364136
94,0.018315792083740234,0.019095255061984062,0.00018329807789996266,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.28871631622314
95,0.018465930595993996,0.019384287297725677,0.00016237767704296857,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.6238396167755
96,0.01765698753297329,0.019341114908456802,0.00014384498354047537,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.2952892780304
97,0.0171495471149683,0.019148539751768112,0.00012742749822791666,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.3280875682831
98,0.017635533586144447,0.019167983904480934,0.0001128837902797386,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.5242552757263
99,0.016727793961763382,0.019243480637669563,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.46473598480225
100,0.017741000279784203,0.01918024942278862,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.9213538169861
101,0.01794586516916752,0.01920156367123127,0.0001128837902797386,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.67590522766113
102,0.01804419979453087,0.019114069640636444,0.00012742749822791666,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.4348816871643
103,0.016403326764702797,0.019188448786735535,0.00014384498354047537,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.2828674316406
104,0.01668793335556984,0.019101662561297417,0.00016237767704296857,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.51453161239624
105,0.0174602959305048,0.019155055284500122,0.00018329807789996266,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.7876422405243
106,0.016659658402204514,0.019082142040133476,0.00020691381359938532,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.0395858287811
107,0.017875364050269127,0.018977439031004906,0.0002335721510462463,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.9127218723297
108,0.016965314745903015,0.01898108422756195,0.00026366510428488255,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.5493609905243
109,0.017030809074640274,0.018982047215104103,0.00029763515340164304,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.76572036743164
110,0.01822848990559578,0.019023919478058815,0.00033598183654248714,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6611728668213
111,0.018439877778291702,0.019045842811465263,0.0003792690113186836,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.6631350517273
112,0.017323389649391174,0.019237026572227478,0.00042813323670998216,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.5684669017792
113,0.017106056213378906,0.018985427916049957,0.0004832930280826986,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.4232385158539
114,0.020158346742391586,0.019517408683896065,0.0005455594509840012,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.4160873889923
115,0.01806177757680416,0.02128365822136402,0.0006158482283353806,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.4003019332886
116,0.017829587683081627,0.01962578482925892,0.0006951927789486945,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.8591113090515
117,0.01728633977472782,0.019120989367365837,0.0007847599918022752,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.5502986907959
118,0.017327364534139633,0.019380660727620125,0.0008858668152242899,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.5579288005829
119,0.01873571053147316,0.019380643963813782,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.5814485549927
120,0.01822962798178196,0.019438715651631355,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6837148666382
121,0.017465483397245407,0.026380319148302078,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.5768356323242
122,0.017676154151558876,0.022048044949769974,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.58424854278564
123,0.017079928889870644,0.02237379364669323,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.3952796459198
124,0.017537761479616165,0.019487911835312843,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.68320178985596
125,0.017509322613477707,0.019731387495994568,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.54462027549744
126,0.017960434779524803,0.019004076719284058,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.6151804924011
127,0.017996806651353836,0.020022699609398842,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.5780301094055
128,0.017585203051567078,0.0193184707313776,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.70210695266724
129,0.01763094589114189,0.019283656030893326,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.82972264289856
130,0.01710343360900879,0.019864046946167946,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.4134657382965
131,0.018171751871705055,0.019220104441046715,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.54434728622437
132,0.01877821609377861,0.020271126180887222,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.53546357154846
133,0.017555996775627136,0.019645266234874725,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.40445828437805
134,0.016795923933386803,0.01925436407327652,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.6804418563843
135,0.018244698643684387,0.01922096312046051,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.34688782691956
136,0.01666119135916233,0.019265230745077133,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.40768218040466
137,0.01710134744644165,0.019191978499293327,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6814019680023
138,0.017947906628251076,0.019099092110991478,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.97569489479065
139,0.017970949411392212,0.01888691820204258,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.0501117706299
140,0.01839081570506096,0.019159086048603058,0.0010000000474974513,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6808066368103
141,0.017739150673151016,0.018663723021745682,0.0008858668152242899,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.5533857345581
142,0.017070913687348366,0.01872708462178707,0.0007847599918022752,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.6364312171936
143,0.016627183184027672,0.019292697310447693,0.0006951927789486945,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.17444586753845
144,0.016599411144852638,0.0186795424669981,0.0006158482283353806,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.436660528183
145,0.0173000730574131,0.018606510013341904,0.0005455594509840012,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.08649015426636
146,0.017085250467061996,0.018622027710080147,0.0004832930280826986,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.3613877296448
147,0.016846541315317154,0.018936270847916603,0.00042813323670998216,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.50181818008423
148,0.01730390265583992,0.0186824519187212,0.0003792690113186836,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6878139972687
149,0.016543913632631302,0.01854782924056053,0.00033598183654248714,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.5281777381897
150,0.01733049377799034,0.018542377278208733,0.00029763515340164304,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.08444929122925
151,0.017383938655257225,0.01853180304169655,0.00026366510428488255,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.84553480148315
152,0.016757603734731674,0.018530217930674553,0.0002335721510462463,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.95673155784607
153,0.016502171754837036,0.01852136291563511,0.00020691381359938532,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.72459411621094
154,0.017105761915445328,0.018488606438040733,0.00018329807789996266,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",276.9435501098633
155,0.01716488040983677,0.01861909031867981,0.00016237767704296857,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.826388835907
156,0.016903597861528397,0.018505316227674484,0.00014384498354047537,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.1424252986908
157,0.016194533556699753,0.018578508868813515,0.00012742749822791666,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.9279639720917
158,0.01727278158068657,0.018564121797680855,0.0001128837902797386,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6609194278717
159,0.01690570078790188,0.018516290932893753,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.68813848495483
160,0.0167408287525177,0.018520312383770943,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.9061686992645
161,0.01595507189631462,0.018527746200561523,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.80792117118835
162,0.017075534909963608,0.018521349877119064,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.7702784538269
163,0.016478905454277992,0.01855114847421646,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.56967854499817
164,0.01682162843644619,0.018606022000312805,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.3287992477417
165,0.017534565180540085,0.01855481043457985,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.7323613166809
166,0.017103979364037514,0.018486468121409416,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.1652030944824
167,0.017524614930152893,0.0185412485152483,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.0702610015869
168,0.017752129584550858,0.01848369464278221,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.38151359558105
169,0.01719078980386257,0.018472447991371155,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",278.6956989765167
170,0.017364349216222763,0.01857048086822033,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6469430923462
171,0.017584051936864853,0.01847746968269348,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.8763437271118
172,0.01782132126390934,0.018589511513710022,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.0754089355469
173,0.016731789335608482,0.018473245203495026,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.6566879749298
174,0.017728272825479507,0.01855294033885002,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.08042669296265
175,0.01723378524184227,0.01849323883652687,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.12718892097473
176,0.016597852110862732,0.018571849912405014,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.9827992916107
177,0.01764872670173645,0.01849440485239029,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.83123421669006
178,0.017346244305372238,0.018480509519577026,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.0206730365753
179,0.01637151464819908,0.01855555735528469,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",275.3401517868042
180,0.0166957825422287,0.018486855551600456,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.7290086746216
181,0.018044117838144302,0.018505005165934563,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",273.84671092033386
182,0.016861755400896072,0.01844092644751072,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",277.01189827919006
183,0.01780671812593937,0.018503336235880852,9.999999747378752e-05,16,10,"(48, 48, 48, 1)",16,1575,"(48, 48, 48, 1)",274.0990080833435
