epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
159,0.0168282650411129,0.017460208386182785,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",78.17501044273376
160,0.016787266358733177,0.01741667650640011,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",79.00080752372742
161,0.01693946123123169,0.017391350120306015,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",78.62677764892578
162,0.01638132333755493,0.01747717894613743,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",77.29602432250977
163,0.0165603868663311,0.017425671219825745,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",79.10013675689697
164,0.0163369569927454,0.017365697771310806,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",79.14183712005615
165,0.017191380262374878,0.017481205984950066,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",78.11212277412415
166,0.016739308834075928,0.017422204837203026,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",78.41908049583435
167,0.01675679162144661,0.01750442385673523,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",78.19435739517212
168,0.016445454210042953,0.01737190969288349,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",79.12210035324097
169,0.016600266098976135,0.0174600537866354,9.999999747378752e-05,16,10,"(320, 320, 1)",16,1200,"(320, 320, 1)",77.64316248893738
