epoch,loss,val_loss,lr,train.batch_size,train.epoch_size,train.crop_shape,val.batch_size,val.epoch_size,val.crop_shape,seconds
53,0.016778577119112015,0.02424578368663788,0.0004832930280826986,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.53433346748352
54,0.017346065491437912,0.022806163877248764,0.0005455594509840012,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.53033137321472
55,0.017230212688446045,0.02092820778489113,0.0006158482283353806,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.9118275642395
56,0.01712118461728096,0.020466003566980362,0.0006951927789486945,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.7709584236145
57,0.017444390803575516,0.019140899181365967,0.0007847599918022752,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.51292371749878
58,0.017837222665548325,0.020121466368436813,0.0008858668152242899,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.994855642318726
59,0.016902800649404526,0.019319288432598114,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.781506299972534
60,0.016842398792505264,0.01914726197719574,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.981359243392944
61,0.01678614690899849,0.020032083615660667,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.04169011116028
62,0.016820648685097694,0.021505113691091537,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",59.916996002197266
63,0.01745632290840149,0.02123693749308586,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.45359683036804
64,0.017705578356981277,0.021177873015403748,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.52083468437195
65,0.017556095495820045,0.021923568099737167,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",59.93318557739258
66,0.01712246611714363,0.02178010530769825,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.59222769737244
67,0.017301151528954506,0.021591074764728546,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.52241516113281
68,0.016858264803886414,0.01865055039525032,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.55760622024536
69,0.01632801629602909,0.019512254744768143,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.28778839111328
70,0.016044503077864647,0.019858913496136665,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.605387926101685
71,0.016576969996094704,0.018447257578372955,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.53703737258911
72,0.016322871670126915,0.018668819218873978,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.08667612075806
73,0.016875416040420532,0.018897224217653275,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.44605374336243
74,0.01618037186563015,0.019211215898394585,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.27256441116333
75,0.016703475266695023,0.018735187128186226,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.26409387588501
76,0.016629302874207497,0.018269099295139313,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.66278004646301
77,0.015602096915245056,0.018289776518940926,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.07903003692627
78,0.01686233840882778,0.01942349784076214,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.92773413658142
79,0.016805145889520645,0.01833798736333847,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.54194736480713
80,0.01623580791056156,0.018440965563058853,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.46041798591614
81,0.016375631093978882,0.017875319346785545,0.0008858668152242899,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.1129002571106
82,0.016265809535980225,0.01821615919470787,0.0007847599918022752,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.762818336486816
83,0.01717236079275608,0.01841856725513935,0.0006951927789486945,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.58850955963135
84,0.01625494286417961,0.018172381445765495,0.0006158482283353806,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.56987023353577
85,0.015385651960968971,0.018079319968819618,0.0005455594509840012,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.57099437713623
86,0.01601133681833744,0.01826857216656208,0.0004832930280826986,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.599905490875244
87,0.015701765194535255,0.01789528876543045,0.00042813323670998216,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.21701002120972
88,0.016096722334623337,0.018025927245616913,0.0003792690113186836,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",59.97678780555725
89,0.015402671881020069,0.01759900152683258,0.00033598183654248714,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.87945032119751
90,0.015264573507010937,0.017660416662693024,0.00029763515340164304,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.40648579597473
91,0.015614760108292103,0.017869552597403526,0.00026366510428488255,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.00048303604126
92,0.015188748016953468,0.01770494505763054,0.0002335721510462463,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.21019768714905
93,0.016130652278661728,0.017607469111680984,0.00020691381359938532,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.202362298965454
94,0.015302380546927452,0.017581315711140633,0.00018329807789996266,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.95210981369019
95,0.01592261530458927,0.017544375732541084,0.00016237767704296857,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.19729685783386
96,0.015696534886956215,0.017676983028650284,0.00014384498354047537,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",62.04026937484741
97,0.015798980370163918,0.017521733418107033,0.00012742749822791666,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.62249445915222
98,0.015581419691443443,0.017626842483878136,0.0001128837902797386,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.94488525390625
99,0.015629049390554428,0.01753242127597332,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.94206476211548
100,0.016041064634919167,0.017492441460490227,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.52982831001282
101,0.014983651228249073,0.01761140115559101,0.0001128837902797386,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.529362201690674
102,0.01571231707930565,0.01754123345017433,0.00012742749822791666,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.63944625854492
103,0.014990681782364845,0.017618224024772644,0.00014384498354047537,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.88499164581299
104,0.015592607669532299,0.017450567334890366,0.00016237767704296857,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.93669509887695
105,0.015306132845580578,0.017548957839608192,0.00018329807789996266,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.77552556991577
106,0.015353542752563953,0.017647428438067436,0.00020691381359938532,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.72040295600891
107,0.015660056844353676,0.01756606623530388,0.0002335721510462463,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.82922577857971
108,0.01495418231934309,0.017515815794467926,0.00026366510428488255,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.25527548789978
109,0.01567884162068367,0.017573293298482895,0.00029763515340164304,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.28589749336243
110,0.01585778221487999,0.01754356361925602,0.00033598183654248714,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.27547311782837
111,0.015611213631927967,0.01790684647858143,0.0003792690113186836,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.37257170677185
112,0.01528176385909319,0.017652885988354683,0.00042813323670998216,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.438464641571045
113,0.015219065360724926,0.018069230020046234,0.0004832930280826986,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.02322506904602
114,0.015471759252250195,0.017713718116283417,0.0005455594509840012,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.08291053771973
115,0.015837740153074265,0.017812496051192284,0.0006158482283353806,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.28364014625549
116,0.015818467363715172,0.01775556616485119,0.0006951927789486945,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.41320443153381
117,0.016189873218536377,0.018357865512371063,0.0007847599918022752,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.36210036277771
118,0.016507059335708618,0.01815696805715561,0.0008858668152242899,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.20073938369751
119,0.01555729191750288,0.020123232156038284,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.41847538948059
120,0.015966694802045822,0.019563209265470505,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.362428426742554
121,0.01571057364344597,0.020528465509414673,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.39995622634888
122,0.015868548303842545,0.020021280273795128,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.570261001586914
123,0.017381077632308006,0.018774839118123055,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.414350271224976
124,0.01607322134077549,0.020599793642759323,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",62.17477321624756
125,0.015711423009634018,0.019500210881233215,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.375988483428955
126,0.015311768278479576,0.017886383458971977,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.890949726104736
127,0.016077488660812378,0.018929746001958847,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.65890598297119
128,0.016307750716805458,0.020399315282702446,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.17790412902832
129,0.015655893832445145,0.020001402124762535,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.67911672592163
130,0.015978798270225525,0.019497444853186607,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.797473430633545
131,0.015611082315444946,0.018575994297862053,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.683717012405396
132,0.01514105498790741,0.018184535205364227,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",59.617785692214966
133,0.015813186764717102,0.01754363439977169,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.7470326423645
134,0.015319189056754112,0.017330352216959,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.22104501724243
135,0.01477210782468319,0.01868733949959278,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.48830056190491
136,0.015655633062124252,0.01840919442474842,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.00772213935852
137,0.015794944018125534,0.018846679478883743,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.79945373535156
138,0.015583178028464317,0.017334625124931335,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.188459634780884
139,0.015273144468665123,0.01815124787390232,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.922435998916626
140,0.014606046490371227,0.01863309182226658,0.0010000000474974513,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.08383560180664
141,0.015250951051712036,0.01753346063196659,0.0008858668152242899,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.08892273902893
142,0.01579778455197811,0.018077386543154716,0.0007847599918022752,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.342671394348145
143,0.014587124809622765,0.017903441563248634,0.0006951927789486945,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.08148241043091
144,0.015945032238960266,0.01776888780295849,0.0006158482283353806,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.720661878585815
145,0.01593463495373726,0.017224224284291267,0.0005455594509840012,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.31988215446472
146,0.01509526651352644,0.0175945982336998,0.0004832930280826986,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.82374286651611
147,0.014704960398375988,0.018344951793551445,0.00042813323670998216,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.04879593849182
148,0.015206510201096535,0.01731768622994423,0.0003792690113186836,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.16137194633484
149,0.015576357021927834,0.016965653747320175,0.00033598183654248714,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.9929769039154
150,0.015179192647337914,0.017201688140630722,0.00029763515340164304,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.72778630256653
151,0.015169218182563782,0.016933655366301537,0.00026366510428488255,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.90776443481445
152,0.01482467632740736,0.0169230867177248,0.0002335721510462463,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.40751194953918
153,0.014722397550940514,0.016952641308307648,0.00020691381359938532,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.9284143447876
154,0.014856529422104359,0.017044655978679657,0.00018329807789996266,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.51425075531006
155,0.014520218595862389,0.016864262521266937,0.00016237767704296857,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.26816415786743
156,0.014242729172110558,0.017043910920619965,0.00014384498354047537,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.61163067817688
157,0.015001213178038597,0.016837917268276215,0.00012742749822791666,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.20493388175964
158,0.014487001113593578,0.016921406611800194,0.0001128837902797386,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.76285529136658
159,0.014937987551093102,0.016876423731446266,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.90266132354736
160,0.014814609661698341,0.016815274953842163,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.30200529098511
161,0.015464553609490395,0.016876310110092163,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.710978984832764
162,0.014849680475890636,0.016886411234736443,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.98137426376343
163,0.014199579134583473,0.01687842793762684,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.52852487564087
164,0.015576610341668129,0.016874268651008606,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.81095743179321
165,0.014714786782860756,0.016872908920049667,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.42272877693176
166,0.015124872326850891,0.0167982317507267,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.69208550453186
167,0.015139770694077015,0.01683509163558483,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.93679451942444
168,0.01491679809987545,0.016863279044628143,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.77249193191528
169,0.013852760195732117,0.016942279413342476,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.657034158706665
170,0.015331799164414406,0.016834653913974762,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.67188334465027
171,0.014598473906517029,0.016789287328720093,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.58662605285645
172,0.015414610505104065,0.016914285719394684,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.73963022232056
173,0.015024316497147083,0.016877472400665283,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.73728823661804
174,0.014628654345870018,0.016780925914645195,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.851478099823
175,0.014999127015471458,0.016916945576667786,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.65735983848572
176,0.015324577689170837,0.016766708344221115,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.47674369812012
177,0.014548528008162975,0.016790563240647316,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.16993713378906
178,0.01488273125141859,0.016742436215281487,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.79096364974976
179,0.01465729158371687,0.016832880675792694,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.146308183670044
180,0.01525129098445177,0.016883211210370064,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.312392473220825
181,0.014749160036444664,0.016876811161637306,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",62.18607211112976
182,0.015105700120329857,0.01680099405348301,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.248351097106934
183,0.014818593859672546,0.016779683530330658,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.458629846572876
184,0.01530167181044817,0.01683308556675911,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.71466279029846
185,0.014716967940330505,0.01678062044084072,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.86960816383362
186,0.014757710509002209,0.016758054494857788,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.66935896873474
187,0.014784157276153564,0.016821902245283127,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.47208762168884
188,0.014571353793144226,0.01686452142894268,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.92990469932556
189,0.01493123173713684,0.01683797501027584,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.344411849975586
190,0.015219676308333874,0.01674039475619793,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",64.84717917442322
191,0.014605918899178505,0.016803745180368423,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.23870849609375
192,0.01422585267573595,0.0167531780898571,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.67785573005676
193,0.01471538282930851,0.01671586185693741,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.97848653793335
194,0.014654460363090038,0.016840152442455292,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.123576402664185
195,0.014502773061394691,0.01677032746374607,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.58866620063782
196,0.014672142453491688,0.01673232764005661,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.497681856155396
197,0.014722135849297047,0.016769306734204292,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",61.133355379104614
198,0.01505888719111681,0.01669500023126602,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",65.96017074584961
199,0.015065440908074379,0.01674470864236355,9.999999747378752e-05,16,10,"(144, 144, 5)",16,1200,"(144, 144, 5)",60.71836042404175
